,Question,TRUE,FALSE
21170,38,1,0
21171,33,1,0
21172,35,1,0
21173,36,1,0
21174,31,1,0
21175,31,1,0
21176,37,1,0
21177,30,1,0
21178,38,1,0
21179,46,1,0
21180,49,1,0
21181,33,1,0
21182,36,1,0
21183,41,1,0
21184,32,1,0
21185,39,1,0
21186,45,1,0
21187,32,1,0
21188,36,1,0
21189,38,1,0
21190,35,1,0
21191,34,1,0
21192,33,1,0
21193,50,1,0
21194,49,0,1
21195,50,1,0
21196,37,1,0
21197,35,1,0
21198,35,1,0
21199,40,1,0
21200,38,1,0
21201,33,1,0
21202,29,1,0
21203,30,1,0
21204,38,1,0
21205,46,1,0
21206,52,1,0
21207,31,1,0
21208,31,1,0
21209,34,1,0
21210,42,1,0
21211,52,1,0
21212,33,1,0
21213,44,1,0
21214,41,1,0
21215,34,1,0
21216,39,1,0
21217,33,1,0
21218,36,1,0
21219,43,1,0
21220,45,1,0
21221,48,1,0
21222,38,1,0
21223,29,1,0
21224,52,1,0
21225,41,1,0
21226,41,0,1
21227,36,1,0
21228,36,1,0
21229,35,1,0
21230,35,1,0
21231,35,1,0
21232,32,1,0
21233,35,1,0
21234,50,1,0
21235,29,1,0
21236,35,1,0
21237,42,1,0
21238,35,1,0
21239,34,1,0
21240,31,1,0
21241,33,1,0
21242,33,1,0
21243,35,1,0
21244,47,1,0
21245,30,1,0
21246,36,1,0
21247,50,1,0
21248,44,1,0
21249,38,1,0
21250,34,1,0
21251,33,1,0
21252,36,1,0
21253,40,1,0
21254,36,1,0
21255,31,1,0
21256,41,1,0
21257,31,1,0
21258,30,1,0
21259,59,1,0
21260,41,1,0
21261,32,1,0
21262,37,1,0
21263,51,1,0
21264,32,1,0
21265,30,1,0
21266,42,1,0
21267,38,1,0
21268,44,1,0
21269,30,1,0
21270,40,1,0
21271,50,1,0
21272,52,1,0
21273,38,1,0
21274,54,0,1
21275,48,1,0
21276,41,1,0
21277,54,1,0
21278,31,1,0
21279,36,1,0
21280,34,1,0
21281,53,1,0
21282,42,1,0
21283,42,1,0
21284,55,1,0
21285,34,1,0
21286,30,1,0
21287,47,1,0
21288,37,1,0
21289,33,1,0
21290,33,1,0
21291,31,1,0
21292,35,1,0
21293,45,1,0
21294,31,1,0
21295,30,1,0
21296,30,1,0
21297,31,1,0
21298,41,1,0
21299,36,1,0
21300,53,1,0
21301,41,1,0
21302,50,1,0
21303,31,1,0
21304,34,1,0
21305,30,1,0
21306,54,1,0
21307,47,0,1
21308,41,1,0
21309,38,1,0
21310,29,1,0
21311,54,1,0
21312,29,1,0
21313,32,1,0
21314,34,1,0
21315,42,1,0
21316,48,1,0
21317,41,1,0
21318,31,1,0
21319,30,1,0
21320,52,1,0
21321,31,1,0
21322,35,1,0
21323,49,1,0
21324,30,1,0
21325,55,1,0
21326,42,1,0
21327,31,1,0
21328,32,1,0
21329,37,1,0
21330,49,0,1
21331,49,1,0
21332,40,1,0
21333,37,1,0
21334,45,1,0
21335,31,1,0
21336,33,1,0
21337,45,1,0
21338,53,1,0
21339,55,1,0
21340,30,1,0
21341,37,1,0
21342,44,1,0
21343,44,1,0
21344,45,1,0
21345,30,1,0
21346,42,1,0
21347,34,1,0
21348,38,1,0
21349,50,1,0
21350,32,1,0
21351,48,1,0
21352,41,1,0
21353,35,0,1
21354,50,1,0
21355,38,1,0
21356,30,1,0
21357,33,1,0
21358,29,1,0
21359,35,1,0
21360,48,1,0
21361,31,1,0
21362,44,1,0
21363,48,1,0
21364,43,1,0
21365,47,1,0
21366,33,1,0
21367,31,1,0
21368,33,1,0
21369,35,1,0
21370,35,1,0
21371,32,1,0
21372,49,1,0
21373,49,1,0
21374,45,1,0
21375,48,1,0
21376,30,1,0
21377,53,1,0
21378,52,1,0
21379,33,1,0
21380,33,1,0
21381,31,1,0
21382,27,1,0
21383,41,1,0
21384,31,1,0
21385,34,1,0
21386,52,1,0
21387,44,1,0
21388,31,1,0
21389,35,1,0
21390,35,1,0
21391,37,1,0
21392,40,1,0
21393,40,1,0
21394,35,1,0
21395,40,1,0
21396,58,0,1
21397,44,1,0
21398,37,1,0
21399,31,1,0
21400,33,1,0
21401,31,1,0
21402,31,1,0
21403,31,1,0
21404,49,1,0
21405,35,1,0
21406,46,1,0
21407,45,1,0
21408,31,1,0
21409,32,1,0
21410,44,1,0
21411,31,1,0
21412,34,1,0
21413,36,1,0
21414,36,1,0
21415,31,1,0
21416,37,1,0
21417,49,1,0
21418,56,1,0
21419,54,1,0
21420,54,1,0
21421,54,1,0
21422,54,1,0
21423,54,1,0
21424,29,1,0
21425,33,1,0
21426,42,1,0
21427,32,1,0
21428,39,1,0
21429,36,1,0
21430,31,1,0
21431,46,1,0
21432,59,1,0
21433,33,1,0
21434,52,1,0
21435,42,1,0
21436,48,1,0
21437,48,1,0
21438,48,1,0
21439,48,1,0
21440,32,1,0
21441,31,1,0
21442,49,1,0
21443,31,1,0
21444,35,1,0
21445,31,1,0
21446,32,1,0
21447,31,1,0
21448,41,1,0
21449,33,1,0
21450,52,1,0
21451,37,1,0
21452,31,1,0
21453,58,1,0
21454,36,1,0
21455,33,1,0
21456,29,1,0
21457,36,1,0
21458,29,1,0
21459,45,0,1
21460,31,1,0
21461,31,1,0
21462,38,1,0
21463,44,1,0
21464,49,1,0
21465,32,1,0
21466,50,1,0
21467,45,1,0
21468,33,1,0
21469,33,1,0
21470,32,1,0
21471,36,1,0
21472,54,1,0
21473,31,1,0
21474,33,1,0
21475,34,1,0
21476,44,1,0
21477,30,1,0
21478,34,1,0
21479,34,1,0
21480,34,1,0
21481,30,1,0
21482,58,1,0
21483,30,1,0
21484,32,1,0
21485,32,1,0
21486,49,1,0
21487,54,1,0
21488,48,1,0
21489,39,1,0
21490,30,1,0
21491,32,1,0
21492,33,1,0
21493,46,1,0
21494,38,1,0
21495,32,1,0
21496,47,1,0
21497,36,1,0
21498,31,1,0
21499,55,1,0
21500,36,1,0
21501,47,1,0
21502,36,1,0
21503,48,1,0
21504,29,1,0
21505,46,1,0
21506,46,1,0
21507,56,1,0
21508,35,1,0
21509,33,1,0
21510,48,1,0
21511,33,1,0
21512,40,1,0
21513,30,1,0
21514,33,1,0
21515,33,1,0
21516,59,1,0
21517,45,1,0
21518,33,1,0
21519,31,1,0
21520,36,1,0
21521,50,1,0
21522,52,1,0
21523,37,1,0
21524,58,1,0
21525,33,1,0
21526,30,1,0
21527,47,1,0
21528,50,1,0
21529,58,1,0
21530,31,1,0
21531,30,1,0
21532,44,1,0
21533,30,1,0
21534,31,1,0
21535,34,1,0
21536,33,1,0
21537,32,1,0
21538,41,1,0
21539,52,1,0
21540,36,1,0
21541,35,0,1
21542,42,1,0
21543,58,1,0
21544,38,1,0
21545,32,1,0
21546,36,1,0
21547,36,1,0
21548,54,0,1
21549,36,1,0
21550,42,1,0
21551,32,1,0
21552,37,1,0
21553,47,1,0
21554,46,1,0
21555,37,1,0
21556,44,1,0
21557,31,1,0
21558,49,1,0
21559,52,1,0
21560,59,1,0
21561,54,1,0
21562,33,1,0
21563,54,1,0
21564,30,1,0
21565,43,1,0
21566,43,1,0
21567,33,1,0
21568,58,1,0
21569,29,1,0
21570,31,1,0
21571,31,1,0
21572,48,1,0
21573,48,1,0
21574,34,1,0
21575,41,1,0
21576,34,1,0
21577,47,1,0
21578,32,1,0
21579,29,1,0
21580,48,1,0
21581,48,1,0
21582,52,1,0
21583,49,1,0
21584,36,1,0
21585,40,1,0
21586,59,1,0
21587,40,1,0
21588,32,1,0
21589,54,1,0
21590,40,1,0
21591,40,1,0
21592,30,1,0
21593,32,1,0
21594,32,1,0
21595,49,1,0
21596,31,1,0
21597,31,1,0
21598,49,1,0
21599,40,1,0
21600,47,1,0
21601,30,1,0
21602,49,1,0
21603,30,1,0
21604,45,1,0
21605,59,1,0
21606,33,1,0
21607,33,1,0
21608,41,1,0
21609,30,1,0
21610,30,1,0
21611,30,1,0
21612,30,1,0
21613,30,1,0
21614,30,1,0
21615,33,1,0
21616,31,1,0
21617,50,1,0
21618,54,1,0
21619,36,1,0
21620,37,1,0
21621,31,1,0
21622,35,1,0
21623,31,1,0
21624,31,1,0
21625,54,1,0
21626,40,1,0
21627,36,1,0
21628,36,1,0
21629,31,1,0
21630,36,1,0
21631,32,1,0
21632,31,1,0
21633,45,1,0
21634,50,1,0
21635,49,1,0
21636,31,1,0
21637,32,1,0
21638,45,1,0
21639,30,1,0
21640,54,1,0
21641,35,1,0
21642,36,1,0
21643,39,1,0
21644,54,1,0
21645,56,0,1
21646,29,1,0
21647,32,1,0
21648,32,1,0
21649,30,1,0
21650,29,1,0
21651,45,1,0
21652,42,1,0
21653,41,1,0
21654,34,1,0
21655,31,0,1
21656,32,1,0
21657,33,1,0
21658,30,1,0
21659,45,1,0
21660,38,1,0
21661,35,1,0
21662,30,1,0
21663,35,1,0
21664,44,1,0
21665,50,1,0
21666,33,1,0
21667,50,1,0
21668,30,1,0
21669,43,1,0
21670,31,1,0
21671,31,1,0
21672,44,1,0
21673,48,1,0
21674,31,1,0
21675,32,1,0
21676,31,1,0
21677,38,1,0
21678,43,1,0
21679,32,1,0
21680,32,1,0
21681,47,1,0
21682,35,1,0
21683,38,1,0
21684,33,1,0
21685,56,1,0
21686,34,1,0
21687,33,1,0
21688,30,1,0
21689,29,1,0
21690,33,1,0
21691,37,1,0
21692,30,1,0
21693,44,1,0
21694,35,1,0
21695,33,1,0
21696,55,1,0
21697,33,1,0
21698,29,1,0
21699,31,1,0
21700,32,1,0
21701,52,1,0
21702,30,1,0
21703,55,1,0
21704,32,1,0
21705,40,1,0
21706,52,1,0
21707,53,1,0
21708,32,1,0
21709,60,1,0
21710,46,1,0
21711,46,1,0
21712,32,1,0
21713,41,1,0
21714,31,1,0
21715,31,0,1
21716,56,1,0
21717,33,1,0
21718,37,1,0
21719,36,1,0
21720,29,1,0
21721,52,1,0
21722,34,1,0
21723,47,1,0
21724,31,1,0
21725,56,1,0
21726,43,1,0
21727,41,1,0
21728,39,1,0
21729,35,1,0
21730,30,1,0
21731,29,1,0
21732,45,1,0
21733,30,1,0
21734,52,1,0
21735,40,1,0
21736,32,1,0
21737,47,1,0
21738,36,1,0
21739,55,1,0
21740,31,1,0
21741,30,1,0
21742,57,1,0
21743,58,1,0
21744,32,1,0
21745,31,1,0
21746,33,1,0
21747,29,0,1
21748,31,1,0
21749,38,1,0
21750,52,1,0
21751,45,1,0
21752,48,1,0
21753,43,1,0
21754,31,1,0
21755,33,1,0
21756,60,1,0
21757,40,1,0
21758,32,1,0
21759,40,1,0
21760,58,1,0
21761,51,0,1
21762,32,1,0
21763,32,1,0
21764,35,1,0
21765,38,1,0
21766,30,1,0
21767,48,1,0
21768,42,1,0
21769,30,1,0
21770,38,1,0
21771,31,1,0
21772,31,1,0
21773,31,1,0
21774,38,1,0
21775,55,1,0
21776,29,1,0
21777,33,1,0
21778,59,1,0
21779,29,1,0
21780,58,1,0
21781,33,1,0
21782,33,1,0
21783,39,0,1
21784,33,1,0
21785,37,1,0
21786,33,1,0
21787,32,1,0
21788,48,1,0
21789,33,1,0
21790,53,1,0
21791,33,1,0
21792,33,1,0
21793,51,1,0
21794,49,1,0
21795,46,1,0
21796,32,1,0
21797,32,1,0
21798,36,1,0
21799,31,1,0
21800,58,1,0
21801,32,1,0
21802,43,1,0
21803,56,1,0
21804,43,1,0
21805,49,1,0
21806,29,1,0
21807,32,1,0
21808,42,1,0
21809,54,1,0
21810,32,1,0
21811,55,1,0
21812,40,1,0
21813,42,1,0
21814,55,1,0
21815,33,1,0
21816,48,1,0
21817,31,1,0
21818,31,1,0
21819,36,1,0
21820,49,1,0
21821,31,1,0
21822,30,1,0
21823,33,1,0
21824,29,1,0
21825,42,1,0
21826,42,1,0
21827,29,1,0
21828,45,1,0
21829,45,1,0
21830,33,1,0
21831,33,1,0
21832,29,1,0
21833,33,1,0
21834,42,1,0
21835,30,1,0
21836,45,0,1
21837,36,1,0
21838,40,1,0
21839,40,1,0
21840,40,1,0
21841,32,1,0
21842,40,1,0
21843,29,1,0
21844,29,1,0
21845,36,1,0
21846,50,1,0
21847,29,0,1
21848,36,1,0
21849,56,1,0
21850,44,1,0
21851,36,1,0
21852,44,1,0
21853,42,0,1
21854,32,1,0
21855,31,1,0
21856,31,1,0
21857,46,1,0
21858,45,1,0
21859,31,1,0
21860,54,1,0
21861,59,1,0
21862,32,1,0
21863,37,1,0
21864,29,1,0
21865,30,1,0
21866,59,1,0
21867,59,1,0
21868,30,1,0
21869,57,1,0
21870,54,1,0
21871,56,0,1
21872,57,1,0
21873,36,1,0
21874,33,1,0
21875,57,1,0
21876,32,1,0
21877,31,1,0
21878,50,1,0
21879,57,0,1
21880,30,1,0
21881,37,1,0
21882,29,0,1
21883,53,1,0
21884,46,1,0
21885,49,1,0
21886,31,1,0
21887,30,1,0
21888,47,1,0
21889,42,1,0
21890,30,1,0
21891,33,1,0
21892,48,1,0
21893,30,1,0
21894,50,1,0
21895,32,1,0
21896,40,1,0
21897,31,1,0
21898,43,1,0
21899,43,1,0
21900,31,1,0
21901,43,1,0
21902,43,1,0
21903,31,1,0
21904,44,1,0
21905,53,1,0
21906,57,1,0
21907,53,1,0
21908,44,1,0
21909,36,1,0
21910,53,1,0
21911,45,1,0
21912,30,0,1
21913,60,1,0
21914,48,1,0
21915,30,1,0
21916,47,1,0
21917,51,1,0
21918,30,1,0
21919,32,1,0
21920,36,1,0
21921,35,1,0
21922,57,1,0
21923,32,1,0
21924,45,1,0
21925,33,1,0
21926,50,1,0
21927,31,1,0
21928,29,1,0
21929,48,1,0
21930,30,1,0
21931,31,0,1
21932,36,1,0
21933,29,1,0
21934,31,1,0
21935,29,1,0
21936,39,1,0
21937,37,1,0
21938,29,1,0
21939,43,1,0
21940,32,1,0
21941,38,1,0
21942,31,1,0
21943,32,1,0
21944,32,1,0
21945,48,1,0
21946,30,1,0
21947,37,1,0
21948,40,1,0
21949,37,1,0
21950,41,0,1
21951,35,1,0
21952,51,1,0
21953,54,1,0
21954,36,1,0
21955,43,1,0
21956,53,1,0
21957,53,1,0
21958,36,1,0
21959,37,1,0
21960,29,1,0
21961,31,1,0
21962,43,1,0
21963,33,1,0
21964,59,1,0
21965,58,1,0
21966,59,1,0
21967,59,1,0
21968,36,1,0
21969,36,1,0
21970,41,1,0
21971,45,1,0
21972,36,1,0
21973,29,1,0
21974,42,1,0
21975,31,1,0
21976,34,1,0
21977,55,1,0
21978,32,1,0
21979,56,1,0
21980,34,1,0
21981,34,1,0
21982,34,1,0
21983,41,1,0
21984,36,0,1
21985,39,1,0
21986,52,1,0
21987,46,1,0
21988,35,1,0
21989,35,1,0
21990,44,1,0
21991,29,0,1
21992,35,1,0
21993,30,1,0
21994,30,1,0
21995,29,1,0
21996,30,1,0
21997,36,1,0
21998,29,0,1
21999,31,1,0
22000,36,1,0
22001,40,1,0
22002,53,1,0
22003,30,1,0
22004,41,1,0
22005,34,1,0
22006,53,1,0
22007,32,1,0
22008,29,1,0
22009,34,1,0
22010,57,1,0
22011,31,1,0
22012,43,1,0
22013,32,1,0
22014,48,0,1
22015,37,1,0
22016,47,1,0
22017,56,1,0
22018,45,1,0
22019,46,1,0
22020,47,1,0
22021,32,1,0
22022,33,1,0
22023,48,1,0
22024,43,1,0
22025,43,1,0
22026,35,1,0
22027,39,1,0
22028,56,1,0
22029,32,1,0
22030,50,1,0
22031,34,1,0
22032,55,1,0
22033,31,1,0
22034,45,1,0
22035,54,1,0
22036,45,1,0
22037,46,1,0
22038,41,1,0
22039,36,1,0
22040,50,1,0
22041,32,1,0
22042,56,1,0
22043,29,1,0
22044,36,1,0
22045,59,0,1
22046,31,1,0
22047,35,1,0
22048,55,1,0
22049,31,1,0
22050,51,1,0
22051,48,1,0
22052,31,1,0
22053,42,1,0
22054,30,1,0
22055,30,1,0
22056,34,1,0
22057,33,1,0
22058,46,1,0
22059,53,1,0
22060,48,0,1
22061,30,1,0
22062,52,1,0
22063,55,1,0
22064,42,1,0
22065,53,1,0
22066,56,1,0
22067,36,1,0
22068,36,1,0
22069,52,1,0
22070,49,1,0
22071,49,1,0
22072,36,1,0
22073,45,1,0
22074,29,1,0
22075,31,1,0
22076,34,1,0
22077,44,1,0
22078,47,1,0
22079,58,1,0
22080,34,1,0
22081,37,1,0
22082,43,1,0
22083,30,1,0
22084,46,1,0
22085,30,1,0
22086,45,1,0
22087,30,1,0
22088,56,1,0
22089,29,1,0
22090,30,1,0
22091,29,1,0
22092,31,1,0
22093,49,1,0
22094,58,1,0
22095,54,1,0
22096,55,1,0
22097,30,1,0
22098,31,1,0
22099,31,1,0
22100,29,1,0
22101,30,1,0
22102,41,1,0
22103,31,1,0
22104,46,1,0
22105,34,1,0
22106,44,1,0
22107,41,1,0
22108,48,1,0
22109,43,1,0
22110,48,1,0
22111,43,1,0
22112,48,1,0
22113,55,1,0
22114,49,1,0
22115,49,1,0
22116,36,1,0
22117,49,1,0
22118,32,1,0
22119,35,1,0
22120,33,1,0
22121,51,1,0
22122,44,1,0
22123,36,1,0
22124,44,1,0
22125,44,1,0
22126,44,1,0
22127,42,1,0
22128,41,1,0
22129,35,1,0
22130,41,1,0
22131,35,1,0
22132,53,1,0
22133,55,1,0
22134,52,1,0
22135,53,1,0
22136,44,1,0
22137,43,1,0
22138,44,1,0
22139,34,1,0
22140,33,1,0
22141,52,1,0
22142,50,1,0
22143,35,1,0
22144,34,1,0
22145,42,1,0
22146,47,1,0
22147,31,1,0
22148,29,1,0
22149,29,1,0
22150,38,1,0
22151,30,1,0
22152,30,1,0
22153,30,1,0
22154,47,1,0
22155,32,1,0
22156,31,1,0
22157,34,0,1
22158,48,1,0
22159,56,1,0
22160,46,1,0
22161,29,1,0
22162,34,1,0
22163,37,1,0
22164,37,1,0
22165,35,1,0
22166,39,1,0
22167,48,1,0
22168,48,1,0
22169,31,1,0
22170,51,0,1
22171,42,1,0
22172,42,1,0
22173,42,1,0
22174,42,1,0
22175,48,1,0
22176,29,1,0
22177,54,1,0
22178,50,1,0
22179,43,1,0
22180,39,1,0
22181,53,1,0
22182,34,1,0
22183,56,1,0
22184,30,1,0
22185,30,1,0
22186,31,1,0
22187,34,1,0
22188,56,1,0
22189,29,1,0
22190,32,1,0
22191,42,1,0
22192,52,0,1
22193,30,1,0
22194,30,1,0
22195,32,1,0
22196,30,1,0
22197,30,1,0
22198,30,0,1
22199,48,1,0
22200,47,1,0
22201,30,1,0
22202,49,1,0
22203,51,1,0
22204,32,1,0
22205,51,1,0
22206,54,1,0
22207,33,1,0
22208,30,1,0
22209,39,1,0
22210,58,1,0
22211,39,1,0
22212,46,1,0
22213,60,1,0
22214,51,1,0
22215,60,1,0
22216,54,1,0
22217,46,1,0
22218,30,1,0
22219,58,1,0
22220,47,0,1
22221,57,1,0
22222,49,1,0
22223,36,1,0
22224,29,1,0
22225,54,1,0
22226,29,1,0
22227,47,1,0
22228,56,1,0
22229,44,1,0
22230,56,1,0
22231,31,1,0
22232,45,1,0
22233,35,1,0
22234,37,0,1
22235,51,1,0
22236,29,0,1
22237,30,1,0
22238,55,1,0
22239,46,1,0
22240,55,1,0
22241,42,1,0
22242,41,1,0
22243,38,1,0
22244,56,1,0
22245,33,1,0
22246,49,1,0
22247,56,1,0
22248,56,1,0
22249,47,1,0
22250,50,1,0
22251,29,1,0
22252,29,1,0
22253,32,1,0
22254,31,1,0
22255,49,1,0
22256,51,1,0
22257,45,1,0
22258,56,1,0
22259,42,1,0
22260,51,1,0
22261,40,1,0
22262,49,1,0
22263,31,1,0
22264,34,1,0
22265,45,1,0
22266,31,1,0
22267,33,0,1
22268,30,1,0
22269,49,0,1
22270,29,1,0
22271,44,1,0
22272,31,1,0
22273,56,1,0
22274,52,1,0
22275,44,1,0
22276,45,1,0
22277,49,1,0
22278,35,1,0
22279,34,1,0
22280,56,1,0
22281,52,1,0
22282,50,1,0
22283,52,1,0
22284,44,1,0
22285,32,1,0
22286,31,1,0
22287,38,1,0
22288,39,1,0
22289,33,1,0
22290,56,0,1
22291,44,1,0
22292,48,1,0
22293,35,1,0
22294,29,1,0
22295,30,1,0
22296,50,1,0
22297,31,1,0
22298,29,1,0
22299,33,1,0
22300,31,1,0
22301,31,1,0
22302,48,1,0
22303,48,1,0
22304,54,1,0
22305,45,1,0
22306,31,1,0
22307,31,1,0
22308,35,1,0
22309,30,1,0
22310,32,1,0
22311,32,1,0
22312,47,1,0
22313,47,1,0
22314,31,1,0
22315,54,1,0
22316,47,1,0
22317,45,1,0
22318,32,1,0
22319,45,1,0
22320,29,1,0
22321,37,1,0
22322,48,1,0
22323,49,1,0
22324,33,0,1
22325,54,1,0
22326,48,1,0
22327,30,1,0
22328,31,1,0
22329,55,1,0
22330,55,1,0
22331,47,1,0
22332,37,1,0
22333,55,1,0
22334,59,1,0
22335,34,1,0
22336,55,1,0
22337,31,1,0
22338,49,0,1
22339,40,1,0
22340,47,1,0
22341,34,1,0
22342,31,1,0
22343,29,1,0
22344,48,1,0
22345,30,1,0
22346,29,1,0
22347,54,1,0
22348,34,1,0
22349,31,1,0
22350,55,1,0
22351,32,1,0
22352,29,1,0
22353,29,1,0
22354,59,1,0
22355,54,0,1
22356,31,1,0
22357,36,1,0
22358,36,1,0
22359,32,1,0
22360,55,1,0
22361,50,1,0
22362,36,1,0
22363,53,1,0
22364,30,1,0
22365,50,1,0
22366,41,1,0
22367,50,1,0
22368,41,1,0
22369,41,1,0
22370,31,1,0
22371,35,1,0
22372,36,1,0
22373,57,1,0
22374,57,1,0
22375,57,1,0
22376,31,1,0
22377,58,1,0
22378,33,1,0
22379,33,1,0
22380,36,1,0
22381,29,1,0
22382,30,1,0
22383,30,1,0
22384,34,1,0
22385,39,1,0
22386,50,1,0
22387,30,1,0
22388,29,1,0
22389,57,1,0
22390,35,0,1
22391,31,1,0
22392,54,1,0
22393,31,1,0
22394,30,1,0
22395,45,1,0
22396,55,1,0
22397,51,1,0
22398,42,1,0
22399,42,1,0
22400,51,1,0
22401,31,0,1
22402,45,1,0
22403,30,1,0
22404,35,1,0
22405,47,1,0
22406,32,1,0
22407,32,1,0
22408,44,1,0
22409,37,1,0
22410,32,1,0
22411,59,1,0
22412,44,1,0
22413,46,1,0
22414,40,1,0
22415,33,1,0
22416,34,1,0
22417,33,1,0
22418,59,1,0
22419,56,1,0
22420,33,0,1
22421,33,0,1
22422,53,1,0
22423,48,0,1
22424,41,1,0
22425,59,1,0
22426,46,1,0
22427,34,1,0
22428,30,1,0
22429,38,1,0
22430,46,1,0
22431,46,1,0
22432,46,0,1
22433,29,1,0
22434,41,1,0
22435,34,1,0
22436,39,1,0
22437,47,1,0
22438,33,1,0
22439,39,1,0
22440,29,1,0
22441,54,1,0
22442,51,1,0
22443,29,1,0
22444,51,1,0
22445,29,1,0
22446,45,1,0
22447,30,1,0
22448,34,1,0
22449,30,1,0
22450,30,1,0
22451,30,1,0
22452,29,0,1
22453,56,1,0
22454,48,1,0
22455,48,1,0
22456,46,1,0
22457,35,1,0
22458,47,1,0
22459,34,1,0
22460,49,1,0
22461,51,1,0
22462,30,1,0
22463,29,1,0
22464,42,1,0
22465,47,1,0
22466,59,1,0
22467,35,1,0
22468,47,1,0
22469,37,1,0
22470,34,1,0
22471,37,1,0
22472,50,1,0
22473,59,1,0
22474,50,1,0
22475,34,1,0
22476,37,1,0
22477,56,1,0
22478,56,1,0
22479,35,0,1
22480,51,1,0
22481,29,1,0
22482,55,1,0
22483,37,1,0
22484,33,1,0
22485,33,1,0
22486,47,1,0
22487,47,0,1
22488,31,1,0
22489,32,1,0
22490,46,1,0
22491,46,1,0
22492,54,1,0
22493,59,1,0
22494,54,1,0
22495,59,1,0
22496,31,1,0
22497,38,0,1
22498,49,1,0
22499,30,1,0
22500,29,1,0
22501,30,1,0
22502,29,1,0
22503,29,1,0
22504,30,1,0
22505,30,1,0
22506,38,1,0
22507,57,1,0
22508,48,1,0
22509,35,1,0
22510,58,1,0
22511,39,1,0
22512,58,1,0
22513,49,1,0
22514,40,1,0
22515,40,1,0
22516,52,1,0
22517,34,1,0
22518,30,1,0
22519,33,1,0
22520,45,1,0
22521,33,1,0
22522,30,1,0
22523,29,1,0
22524,36,1,0
22525,31,1,0
22526,34,1,0
22527,54,1,0
22528,34,1,0
22529,59,1,0
22530,53,1,0
22531,38,1,0
22532,38,1,0
22533,54,1,0
22534,32,1,0
22535,34,1,0
22536,53,0,1
22537,38,1,0
22538,34,1,0
22539,48,1,0
22540,48,1,0
22541,52,1,0
22542,31,1,0
22543,30,1,0
22544,53,1,0
22545,59,1,0
22546,56,1,0
22547,32,1,0
22548,49,1,0
22549,31,1,0
22550,32,1,0
22551,30,1,0
22552,29,0,1
22553,30,1,0
22554,45,1,0
22555,29,1,0
22556,31,1,0
22557,32,1,0
22558,32,1,0
22559,58,1,0
22560,30,1,0
22561,33,1,0
22562,37,1,0
22563,37,1,0
22564,52,1,0
22565,31,1,0
22566,59,1,0
22567,56,1,0
22568,29,1,0
22569,36,1,0
22570,37,1,0
22571,47,1,0
22572,48,1,0
22573,36,1,0
22574,56,1,0
22575,49,1,0
22576,33,1,0
22577,36,1,0
22578,31,1,0
22579,31,1,0
22580,37,1,0
22581,39,1,0
22582,52,1,0
22583,31,1,0
22584,30,1,0
22585,47,1,0
22586,33,1,0
22587,45,1,0
22588,32,1,0
22589,42,1,0
22590,32,1,0
22591,32,1,0
22592,31,1,0
22593,36,1,0
22594,57,1,0
22595,48,1,0
22596,48,1,0
22597,52,1,0
22598,29,1,0
22599,29,1,0
22600,57,1,0
22601,52,1,0
22602,55,1,0
22603,48,1,0
22604,34,1,0
22605,30,1,0
22606,55,1,0
22607,53,1,0
22608,35,1,0
22609,37,1,0
22610,60,1,0
22611,53,0,1
22612,30,1,0
22613,32,1,0
22614,33,1,0
22615,53,1,0
22616,59,1,0
22617,40,1,0
22618,48,1,0
22619,59,1,0
22620,47,1,0
22621,39,1,0
22622,60,1,0
22623,59,1,0
22624,30,1,0
22625,51,1,0
22626,31,1,0
22627,60,1,0
22628,42,1,0
22629,48,1,0
22630,32,1,0
22631,41,1,0
22632,59,1,0
22633,39,1,0
22634,41,1,0
22635,40,1,0
22636,34,1,0
22637,39,1,0
22638,39,1,0
22639,60,1,0
22640,43,1,0
22641,55,1,0
22642,44,1,0
22643,40,1,0
22644,33,1,0
22645,30,1,0
22646,31,1,0
22647,33,1,0
22648,36,1,0
22649,39,1,0
22650,39,1,0
22651,47,1,0
22652,44,1,0
22653,35,1,0
22654,29,1,0
22655,58,1,0
22656,42,1,0
22657,36,1,0
22658,31,1,0
22659,52,1,0
22660,30,1,0
22661,31,1,0
22662,39,1,0
22663,36,1,0
22664,45,1,0
22665,30,1,0
22666,56,1,0
22667,31,1,0
22668,36,1,0
22669,34,1,0
22670,57,1,0
22671,37,1,0
22672,34,1,0
22673,32,1,0
22674,30,1,0
22675,49,1,0
22676,48,1,0
22677,31,1,0
22678,35,1,0
22679,35,1,0
22680,45,1,0
22681,40,1,0
22682,31,1,0
22683,51,1,0
22684,30,1,0
22685,39,1,0
22686,33,1,0
22687,57,1,0
22688,32,1,0
22689,46,1,0
22690,46,1,0
22691,48,1,0
22692,36,1,0
22693,33,1,0
22694,32,1,0
22695,32,1,0
22696,54,1,0
22697,53,1,0
22698,31,1,0
22699,31,1,0
22700,32,1,0
22701,32,1,0
22702,36,1,0
22703,54,1,0
22704,45,1,0
22705,32,1,0
22706,32,1,0
22707,32,1,0
22708,39,1,0
22709,31,1,0
22710,52,1,0
22711,58,1,0
22712,35,1,0
22713,48,1,0
22714,35,0,1
22715,51,1,0
22716,52,1,0
22717,31,1,0
22718,60,1,0
22719,45,1,0
22720,45,1,0
22721,36,1,0
22722,52,1,0
22723,47,1,0
